ZA NNL,N262714047
FR XXQ,R114915
FR LTF,N3683004814
FR VHI,R319083
BG KAV,R13431122
GB XKK,R7811529
MX ZTB,R6417474
NL SLG,N45959684
CZ THV,R439127
US EES,R176055
NO KRA,R405173
US EHN,R1839154
US NUM,R188955
US SPM,R119376
IR KHA,N3519260040
GD GND,W449960122
CA BN4,R10609263
MM THA,R5996558
FR MAN,R386602
FR CE8,R403762
ZA ZDS,N262721654
CH MZN,R1683144
US HVB,R169443
FR HJK,R155930
NZ SSM,N1631093452
FR L8Q,R1874433
FR GLG,R452532
GB COE,R957624
PG WBC,N7784586087
CN HGW,W443670411
DE NOE,R931827
US IQA,R904193
DE 68P,R412881
ES TUD,R339637
ZA LMR,N1388286647
GB NDY,R2430896
GR FLS,N26490651
PL JWD,R1375627
BG ZTT,R1930840
DE RTU,R2781603
NO BVL,N342920983
BR IAW,R315231
CF BEM,N2317241152
DE 7AE,R93457
CA GPS,R14489975
BE WSG,N2146027714
BR ANC,R334389
BE HSD,R3388429
GB CTH,N27583967
US CWK,R187426
FI PAR,R2374222
DE AIQ,R959661
US DWX,R169633
LS MSU,N30656833
DE KOW,R173113
ES UOL,N2063696019
US FJO,R251403
NL HSM,R1418616
GB KYS,R2944682
FR CPQ,R123338
FR P8R,R2084436
CN JAY,N5079801273
ES PD8,N34096044
FR ISZ,R1243822
ES LZ9,R344036
FR MO2,R147326
ES ANR,R345370
GB AYN,R5685672
IT SRP,N2314421913
FR TDY,R158778
US IFO,R110242
AU JUR,R11689593
IT BDG,R1651597
JP NIJ,R3605834
US MTF,R237996
DE RSH,R2828345
IT CDC,R42407
ES SNE,N180480745
DE BY6,R12000338
US UNF,R130735
SE MAR,R5689373
NL HTH,R1429417
DE MUH,R62385
AT WCE,R85871
JP SKN,N8362972286
LS LEF,N2980560653
DE LZL,R964146
CN ZSN,R3464878
MU EBN,R13476397
IN KHI,W22826329
AU WSY,R11677047
FR TPA,R144552
LU GRE,N287050451
FR SDY,R2170134
UA KGD,R3550763
FR 84A,R108270
CH SNB,N240031390
BO CAI,W912542896
US PYU,R198901
AU BUN,R2382203
US N4P,R124790
CA PER,R7426100
CO PSO,R13993673
US RIA,R6700810
ES VAS,R344950
US IIS,N153887472
DE G5S,R2408251
PH TAS,W895123457
FR PRR,R70411
US LSC,R194152
IT FDB,N975221936
DE 83V,R535019
FR BZ5,R139161
SE HAK,N335711697
FR DJX,R1152138
US AIY,R170330
US O9N,R132563
DE VVD,R965606
AT HOF,N6538114208
US WPU,R136559
GB ZBE,R3445054
US TC5,N158815045
FR 5CA,R149192
US W9F,R7773218
NZ PKG,N315646798
NO ROY,N128703406
FR 8MT,R128075
US SQZ,R2956859
EC SUQ,R108527
DE 58P,R423149
CL ELC,N6466201835
DE UHG,R448111
IL AKL,R1376782
US JOT,R124820
HU TZK,R1446112
US GD5,R6587474
US AQJ,R237474
CZ TRU,R440154
CZ JLA,R441334
RU TYG,W128831034
FR S3U,R1216389
ES NJE,N1242024519
CN YXY,R3032036
BR EPO,R362213
LK SIG,N2051197997
ES VZR,R346364
GR GAA,N240471712
PL PIG,R2708849
FR FFM,R172199
JM LID,N2521566318
FR TEG,R134323
US LOP,R175484
GB NTA,N267763099
US R34,R4637870
CA SLH,R8180272
JP RHK,R4000441
DE SGS,R1242296
DE 64X,R2413378
IT ZSO,N64776644
FR GQR,R125402
FR LYT,R146614
BR JXE,R302750
BR BRP,R315349
GB AHY,R8250604
US CBG,R206540
CN LQU,R2723596
CN YNZ,R3473496
CH MBB,R1682560
HU RCY,R1440731
DE MZD,N267200254
SE HFS,R935638
AU TNS,R11677820
BR PNS,R298469
DE 79A,R454181
CR PLL,R6262397
PG MWG,N7853587092
FR RBR,R151081
BR MQO,R297493
NL BRK,R1576293
CA WSK,R7496363
SE NOS,N762233330
FR BT7,R1763135
FR L2E,R167651
CH OBL,R1683686
AU BDG,R3079195
US SN6,R125823
PT PNV,R6444934
IT SA2,R42233
IT ZVD,R44176
BE CAR,R2106898
CH GIS,R1684986
PL BAP,R1692832
US HUK,R130603
CA LRT,N1222707844
CH CSN,R1684926
SK PLT,R2273706
RU ULU,R3391402
CO ANT,N703169497
ES TVR,R341867
PL DSK,R2709287
AT EWD,R3779630
US SN5,N420049613
FR MVU,R918478
ZA CSF,N262719576
US JUL,N158293113
AR SDR,N198418604
ES BMZ,R340290
ES CMM,R1866368
FR PN3,R2962763
BE OBT,N258881023
ID ANG,N6816801072
IT AGI,R44808
